system_date,order_type,food_name,qty,gross_price,discount_rate,total_discount_price,total_price,discount_ratio_effective
2023-03-20,delivery,Deluxe Dessert 22,1,1329.41,0.2050066120533486,331.02,998.39,
2023-03-20,delivery,Spicy Sandwich 19,1,1290.95,0.25695592873411455,341.59,949.36,
2023-03-21,delivery,Veggie Burger,5,1683.9,0.006920152252505524,759.9,924.0,
2023-03-22,delivery,Herb Burger 12,2,2495.72,0.0,844.25,1651.47,
2023-03-22,table,Veggie Dessert 12,3,4900.27,0.2559272200399461,1580.66,3319.61,
2023-03-22,table,Crispy Burger 22,3,1127.85,0.0,77.39,1050.46,
2023-03-22,delivery,Classic Chicken,5,2159.76,0.286619692908751,591.69,1568.07,
2023-03-23,takeaway,Herb Burger,1,2480.71,0.0,918.71,1562.0,
2023-03-23,delivery,Sweet Chicken 19,3,936.53,0.0,155.81,780.72,
2023-03-23,table,Zesty Pasta 9,3,1169.73,0.2530326490067785,498.3,671.43,
2023-03-23,takeaway,Spicy Dessert 12,6,2848.26,0.2608892914113424,798.91,2049.35,
2023-03-23,table,Sweet Burger 12,2,2453.9,0.01733887416513789,833.81,1620.09,
2023-03-23,delivery,Deluxe Dessert 22,2,707.16,0.2324721916120474,187.93,519.23,
2023-03-24,table,Sweet Chicken 12,1,4679.98,0.04688560013925714,1716.51,2963.47,
2023-03-24,delivery,Deluxe Dessert 19,2,179.02,0.5,81.42,97.6,
2023-03-24,delivery,Classic Drink,1,707.06,0.26190404042013216,200.99,506.07,
2023-03-24,delivery,Classic Chicken,7,4310.25,0.011862623422785778,1173.55,3136.7,
2023-03-24,delivery,Classic Pasta 19,4,495.61,0.004898082031271615,107.43,388.18,
2023-03-24,delivery,Spicy Sandwich 19,6,2380.62,0.25336875554568544,607.56,1773.06,
2023-03-24,delivery,Spicy Burger 19,4,2339.79,0.00798155356197842,848.35,1491.44,
2023-03-25,delivery,Classic Pasta,4,2780.43,0.18523794724999212,467.76,2312.67,
2023-03-25,delivery,Veggie Dessert 12,2,2285.79,0.0027253042982225595,600.33,1685.46,
2023-03-25,table,Veggie Roll,2,2663.27,0.2197274135171939,1024.54,1638.73,
2023-03-25,delivery,Veggie Drink 9,4,2661.1,0.0,845.83,1815.27,
2023-03-25,delivery,Herb Drink 9,1,570.81,0.0,184.64,386.17,
2023-03-26,delivery,Spicy Pizza,6,1446.11,0.2613618481924831,450.13,995.98,
2023-03-27,delivery,Crispy Drink,2,1511.65,0.5,1045.83,465.82,
2023-03-27,table,Crispy Dessert 9,3,2010.04,0.0,718.53,1291.51,
2023-03-27,delivery,Deluxe Pizza 19,1,1294.43,0.26198182190935027,436.09,858.34,
2023-03-27,table,Classic Pasta 19,1,1520.42,0.013894003919741183,281.77,1238.65,
2023-03-27,delivery,Herb Pasta 9,3,1067.4,0.0,406.34,661.06,
2023-03-27,table,Veggie Roll,3,402.77,0.4565245398839241,149.11,253.66,
2023-03-27,table,Spicy Sandwich 19,1,2663.95,0.17716683793468005,882.79,1781.16,
2023-03-28,delivery,Classic Chicken,4,4403.79,0.2111334846809573,1521.13,2882.66,
2023-03-28,table,Veggie Roll,1,2071.38,0.0,573.67,1497.71,
2023-03-28,table,Deluxe Pizza,3,1648.64,0.25098681475898627,269.35,1379.29,
2023-03-28,delivery,Crispy Pasta 12,4,3320.06,0.0,333.78,2986.28,
2023-03-28,table,Veggie Dessert 9,2,342.69,0.2529287051299452,73.77,268.92,
2023-03-28,delivery,Veggie Burger,1,2373.76,0.0,853.9,1519.86,
2023-03-28,table,Deluxe Dessert 19,1,210.84,0.5,98.18,112.66,
2023-03-29,delivery,Herb Drink 9,2,2424.67,0.0,663.71,1760.96,
2023-03-29,takeaway,Classic Pasta 22,2,6123.68,0.020807269655631334,1317.17,4806.51,
2023-03-29,takeaway,Veggie Roll,1,1122.31,0.0,474.78,647.53,
2023-03-29,takeaway,Sweet Roll 9,1,4547.14,0.2111134979282102,1718.6,2828.54,
2023-03-29,table,Veggie Pasta 19,2,120.0,0.0,45.79,74.21,
2023-03-30,delivery,Zesty Burger,5,3884.79,0.0028600979680569283,2055.61,1829.18,
2023-03-30,takeaway,Sweet Burger 12,2,399.57,0.002494552436161427,67.22,332.35,
2023-03-31,delivery,Zesty Pizza,2,3066.08,0.2276014030798977,533.79,2532.29,
2023-03-31,takeaway,Veggie Roll,2,1274.76,0.20747509858549115,169.14,1105.62,
2023-03-31,takeaway,Crispy Drink,4,946.45,0.46655341272294315,440.59,505.86,
2023-03-31,takeaway,Classic Chicken,1,2741.23,0.0,894.27,1846.96,
2023-03-31,delivery,Sweet Burger 12,3,945.27,0.009711102684350043,235.16,710.11,
2023-03-31,table,Item50,2,6541.96,0.19073885951657032,1006.35,5535.61,
2023-03-31,delivery,Spicy Burger 19,3,1522.1,0.0022925639094306025,214.5,1307.6,
2023-03-31,table,Veggie Dessert 12,2,3897.42,0.19846157158693054,732.92,3164.5,
2023-04-01,table,Spicy Chicken 19,3,2634.47,0.0,439.1,2195.37,
2023-04-01,takeaway,Spicy Burger,3,1800.71,0.24256585582712717,391.63,1409.08,
2023-04-01,table,Classic Chicken,1,2012.38,0.25777225433756296,625.16,1387.22,
2023-04-01,table,Sweet Burger 22,6,4782.74,0.017533301753674246,875.27,3907.47,
2023-04-01,delivery,Deluxe Pizza 19,6,508.09,0.26038502567441874,200.41,307.68,
2023-04-01,takeaway,Veggie Dessert 9,5,359.93,0.24533636496698147,146.74,213.19,
2023-04-01,delivery,Spicy Burger 19,2,2198.55,0.0,569.87,1628.68,
2023-04-01,table,Sweet Chicken 19,1,946.13,0.2544744043211192,88.7,857.43,
2023-04-02,table,Deluxe Dessert 19,3,185.14,0.19996668604220422,37.84,147.3,
2023-04-02,delivery,Veggie Drink 9,3,2765.31,0.18845269185868327,1290.69,1474.62,
2023-04-03,takeaway,Spicy Chicken 19,2,3727.13,0.0,874.5,2852.63,
2023-04-03,takeaway,Zesty Pizza,3,120.0,0.22143088866036315,69.98,50.02,
2023-04-03,takeaway,Deluxe Pizza,1,7333.61,0.5,4541.36,2792.25,
2023-04-03,delivery,Spicy Burger 22,3,2322.19,0.22333877360907683,746.66,1575.53,
2023-04-03,table,Deluxe Pizza,3,2772.74,0.008082751178743764,246.2,2526.54,
2023-04-03,takeaway,Veggie Dessert 12,2,2539.03,0.0,1228.04,1310.99,
2023-04-03,delivery,Spicy Burger,1,2571.09,0.19432758321051888,767.39,1803.7,
2023-04-03,table,Spicy Pizza 9,3,5379.37,0.21112703498325344,1439.67,3939.7,
2023-04-04,table,Spicy Burger,3,498.51,0.2565983881613053,222.13,276.38,
2023-04-04,takeaway,Spicy Burger,1,1248.54,0.22241352124764704,429.08,819.46,
2023-04-04,delivery,Sweet Pasta 19,2,1278.19,0.036396707322787714,151.03,1127.16,
2023-04-04,table,Sweet Chicken,3,347.77,0.0,41.02,306.75,
2023-04-04,delivery,Herb Burger 12,3,1113.14,0.2740341573404795,296.88,816.26,
2023-04-04,delivery,Herb Burger,1,2985.97,0.02656587203222896,748.92,2237.05,
2023-04-05,delivery,Veggie Drink 12,4,4214.13,0.0,1630.88,2583.25,
2023-04-05,delivery,Herb Burger,2,1388.02,0.002622661046505818,395.69,992.33,
2023-04-05,takeaway,Sweet Burger 12,8,18651.63,0.20602312033911163,4616.11,14035.52,
2023-04-05,takeaway,Spicy Burger,4,2284.63,0.24547449300320062,904.28,1380.35,
2023-04-05,table,Sweet Roll 9,3,5204.29,0.2270492844593301,1978.73,3225.56,
2023-04-05,table,Item50,2,2562.02,0.17410035366340107,415.28,2146.74,
2023-04-06,delivery,Spicy Burger 19,3,632.66,0.1948813950353185,136.72,495.94,
2023-04-06,takeaway,Veggie Pasta 19,3,7334.16,0.49859839515591203,1981.79,5352.37,
2023-04-06,takeaway,Herb Drink 9,1,579.85,0.2503831706781883,69.67,510.18,
2023-04-06,table,Veggie Burger,2,1098.25,0.24038700412607736,371.93,726.32,
2023-04-07,delivery,Deluxe Pizza 19,1,6689.23,0.0,2265.89,4423.34,
2023-04-07,delivery,Herb Burger 12,4,1894.13,0.26635459718774596,209.94,1684.19,
2023-04-07,delivery,Spicy Burger 12,4,991.41,0.5,463.63,527.78,
2023-04-07,table,Spicy Burger,5,1974.64,0.2921358150487441,1051.61,923.03,
2023-04-08,delivery,Spicy Sandwich 19,5,2707.9,0.0,479.35,2228.55,
2023-04-08,delivery,Veggie Burger,3,120.0,0.0,27.32,92.68,
2023-04-08,delivery,Spicy Chicken 9,2,869.38,0.4684698842414031,335.29,534.09,
2023-04-09,takeaway,Crispy Pasta 12,1,376.55,0.01334353931446661,142.89,233.66,
2023-04-09,delivery,Crispy Dessert 9,1,1852.59,0.20802522799096793,802.01,1050.58,
2023-04-09,delivery,Herb Dessert 19,3,2875.15,0.2279354664420765,264.94,2610.21,
2023-04-10,delivery,Crispy Pasta 12,1,1292.38,0.0,595.18,697.2,
2023-04-10,takeaway,Deluxe Pizza,4,1730.13,0.227613006534791,592.68,1137.45,
2023-04-10,table,Spicy Chicken 9,1,818.11,0.1945390428923355,180.33,637.78,
2023-04-11,table,Herb Dessert 19,2,3258.8,0.49831510745221536,1126.08,2132.72,
2023-04-11,table,Item724,6,3093.86,0.0007566406480322156,376.73,2717.13,
2023-04-11,takeaway,Sweet Burger 22,5,5214.81,0.027752903351229204,1413.37,3801.44,
2023-04-11,table,Crispy Pasta 12,2,398.64,0.0,120.3,278.34,
2023-04-11,delivery,Spicy Burger,1,3729.96,0.011371466701400422,2515.7,1214.26,
2023-04-11,takeaway,Spicy Burger 12,1,1307.5,0.2455280210679412,409.62,897.88,
2023-04-12,delivery,Sweet Burger 12,2,2530.18,0.24475281011536754,783.48,1746.7,
2023-04-12,table,Sweet Burger 12,3,1207.68,0.0,476.7,730.98,
2023-04-12,delivery,Classic Burger,4,1778.27,0.3156684264673148,703.98,1074.29,
2023-04-12,delivery,Herb Pizza 9,3,3102.0,0.0008030092894570058,847.65,2254.35,
2023-04-12,delivery,Crispy Pasta 12,1,3787.87,0.020990472617273458,1220.27,2567.6,
2023-04-13,takeaway,Crispy Pasta 12,4,1301.52,0.20618334546667091,447.11,854.41,
2023-04-13,table,Spicy Chicken 19,2,1004.95,0.0026425052325650495,141.45,863.5,
2023-04-13,table,Spicy Sandwich 19,1,3452.61,0.0,1277.35,2175.26,
2023-04-13,table,Spicy Chicken 19,1,1772.53,0.00453893236769628,227.93,1544.6,
2023-04-13,table,Sweet Chicken 19,2,2368.49,0.2624250169784065,778.63,1589.86,
2023-04-13,delivery,Veggie Roll 9,1,282.48,0.003844817199542723,60.66,221.82,
2023-04-14,delivery,Spicy Burger 19,2,675.94,0.20842999772679086,186.86,489.08,
2023-04-14,table,Item50,3,736.06,0.0,338.04,398.02,
2023-04-14,table,Spicy Burger 19,1,1809.81,0.20997254000873516,460.32,1349.49,
2023-04-14,table,Veggie Roll 9,1,1277.18,0.007260825620957394,693.05,584.13,
2023-04-14,delivery,Sweet Chicken 12,1,1960.73,0.22824810278342164,416.36,1544.37,
2023-04-15,table,Veggie Roll,5,2658.21,0.012557128876902468,1150.87,1507.34,
2023-04-15,delivery,Zesty Burger,4,2122.42,0.0,289.35,1833.07,
2023-04-15,delivery,Sweet Roll 9,2,1304.18,0.0,359.5,944.68,
2023-04-15,delivery,Classic Drink,5,3864.86,0.19587124560359712,1174.97,2689.89,
2023-04-15,takeaway,Veggie Drink 19,2,2591.78,0.24648764182281196,893.04,1698.74,
2023-04-15,table,Sweet Pasta 19,1,522.33,0.25495948461604834,203.99,318.34,
2023-04-16,takeaway,Zesty Pasta 9,2,2835.8,0.49586958426595507,909.29,1926.51,
2023-04-16,delivery,Spicy Sandwich 19,5,2865.28,0.18977447836694764,866.28,1999.0,
2023-04-16,table,Zesty Pizza,4,120.0,0.2162013118536169,35.07,84.93,
2023-04-16,delivery,Herb Drink 9,3,4753.48,0.24284363643957416,1399.06,3354.42,
2023-04-16,table,Veggie Burger,3,120.0,0.03369366651854799,27.01,92.99,
2023-04-16,table,Crispy Sandwich 12,5,2455.82,0.0,946.07,1509.75,
2023-04-16,delivery,Crispy Pasta 12,1,1698.61,0.0,536.97,1161.64,
2023-04-17,table,Deluxe Pizza,3,2452.92,0.0,942.09,1510.83,
2023-04-17,table,Herb Burger 12,3,2025.82,0.23067758672751093,598.18,1427.64,
2023-04-17,table,Herb Burger 12,3,1526.22,0.0,522.87,1003.35,
2023-04-17,delivery,Sweet Burger 12,2,3255.95,0.03838402590733015,989.84,2266.11,
2023-04-17,takeaway,Zesty Burger,5,4418.59,0.0,2115.25,2303.34,
2023-04-17,delivery,Crispy Pasta 12,1,1824.53,0.016033829685151883,278.06,1546.47,
2023-04-17,delivery,Crispy Pasta 12,1,1367.52,0.22850399422332168,312.03,1055.49,
2023-04-18,table,Deluxe Dessert 12,2,2117.86,0.028243320068512164,483.22,1634.64,
2023-04-18,takeaway,Herb Burger,3,742.71,0.002267029033045947,78.88,663.83,
2023-04-18,table,Item50,4,1719.45,0.26055667147632056,513.32,1206.13,
2023-04-19,delivery,Crispy Pasta 12,2,4238.53,0.2571181568433065,1353.45,2885.08,
2023-04-19,takeaway,Deluxe Pizza,3,2697.9,0.2625080116568226,1153.3,1544.6,
2023-04-19,table,Herb Pizza 9,4,2359.8,0.0,319.07,2040.73,
2023-04-19,delivery,Spicy Pizza 9,1,382.02,0.002226337357493189,153.73,228.29,
2023-04-19,takeaway,Spicy Pizza,4,2539.67,0.0,556.21,1983.46,
2023-04-19,delivery,Deluxe Chicken,1,1206.56,0.17913169686736297,364.73,841.83,
2023-04-19,table,Veggie Drink 19,2,1557.95,0.2306612865823,376.85,1181.1,
2023-04-20,delivery,Zesty Pasta 9,3,1851.62,0.0,694.4,1157.22,
2023-04-20,delivery,Crispy Dessert 9,1,1797.47,0.0,269.11,1528.36,
2023-04-20,table,Herb Burger,2,3208.18,0.0,567.12,2641.06,
2023-04-20,table,Veggie Pasta 19,4,6377.0,0.19174868403809137,1979.86,4397.14,
2023-04-20,takeaway,Spicy Sandwich 19,2,386.91,0.23458538982355318,28.23,358.68,
2023-04-20,table,Spicy Burger,3,3841.79,0.0,2483.29,1358.5,
2023-04-20,table,Spicy Pizza,1,2318.99,0.012462917160969459,526.68,1792.31,
2023-04-21,table,Herb Dessert 19,1,1714.28,0.23691828963454287,634.29,1079.99,
2023-04-21,table,Crispy Burger 22,3,1306.66,0.005686915228691388,127.21,1179.45,
2023-04-21,delivery,Veggie Burger,3,1191.31,0.006833000501796424,145.69,1045.62,
2023-04-21,takeaway,Crispy Pasta 12,1,1540.28,0.20022941079511164,324.69,1215.59,
2023-04-21,delivery,Classic Drink,1,3382.47,0.003847672873888208,312.97,3069.5,
2023-04-21,takeaway,Spicy Pizza,2,3416.71,0.1952457153513157,1320.99,2095.72,
2023-04-22,delivery,Spicy Sandwich 19,1,347.47,0.495970823778375,107.8,239.67,
2023-04-22,delivery,Herb Drink 9,5,3131.91,0.0,685.12,2446.79,
2023-04-22,delivery,Crispy Dessert 9,4,2442.07,0.0,962.99,1479.08,
2023-04-23,table,Herb Chicken 12,1,1892.54,0.33413655012494126,268.06,1624.48,
2023-04-24,delivery,Zesty Burger,1,2478.08,0.3043220498716603,490.77,1987.31,
2023-04-24,table,Sweet Chicken 19,1,1297.93,0.2631991607302286,452.32,845.61,
2023-04-24,takeaway,Classic Sandwich,5,10019.16,0.19546227497461638,2084.07,7935.09,
2023-04-24,delivery,Deluxe Pizza 22,3,2109.5,0.0,423.17,1686.33,
2023-04-24,table,Spicy Roll,2,3153.57,0.0,541.4,2612.17,
2023-04-24,table,Veggie Burger,1,3035.03,0.011022818323222688,1202.67,1832.36,
2023-04-24,delivery,Sweet Pasta 19,2,461.47,0.1925892462442628,92.11,369.36,
2023-04-25,table,Classic Drink,1,731.34,0.025775346084180983,210.67,520.67,
2023-04-25,delivery,Herb Burger,4,610.03,0.02244427503051952,87.19,522.84,
2023-04-25,table,Deluxe Pizza,2,3121.88,0.007873107510707137,336.59,2785.29,
2023-04-25,delivery,Veggie Dessert 9,2,2184.79,0.20824164952570295,684.73,1500.06,
2023-04-25,takeaway,Sweet Burger 12,2,427.92,0.0,71.97,355.95,
2023-04-25,takeaway,Veggie Dessert 9,3,120.0,0.0,36.14,83.86,
2023-04-25,delivery,Deluxe Roll,2,405.49,0.01110445771559027,153.25,252.24,
2023-04-25,delivery,Deluxe Pizza 22,2,282.3,0.3057310536967679,54.75,227.55,
2023-04-26,takeaway,Herb Burger,1,3437.02,0.5,1722.26,1714.76,
2023-04-26,takeaway,Spicy Drink,1,272.43,0.010205895045612874,82.65,189.78,
2023-04-26,table,Crispy Pasta 12,2,2805.52,0.0,1016.6,1788.92,
2023-04-26,delivery,Crispy Pasta 12,1,3315.94,0.0,1008.46,2307.48,
2023-04-26,table,Zesty Burger 22,3,741.04,0.0,197.2,543.84,
2023-04-27,table,Zesty Pasta 9,2,3863.21,0.0,1553.18,2310.03,
2023-04-27,delivery,Herb Burger 12,3,405.3,0.17849776666027756,58.16,347.14,
2023-04-28,table,Herb Drink 9,1,572.53,0.0,144.56,427.97,
2023-04-28,delivery,Classic Chicken,4,2213.54,0.028712235643519084,400.85,1812.69,
2023-04-28,table,Spicy Burger,1,1077.5,0.1771073822631925,280.04,797.46,
2023-04-29,table,Crispy Pasta 12,4,4021.32,0.005494816031004555,841.2,3180.12,
2023-04-29,table,Spicy Roll 9,5,3210.81,0.0042862318135651325,1175.28,2035.53,
2023-04-29,delivery,Spicy Sandwich 19,3,2403.43,0.003343954140105186,515.22,1888.21,
2023-04-29,table,Spicy Sandwich 19,2,458.61,0.2292444765711975,74.52,384.09,
2023-04-29,takeaway,Spicy Roll,2,3249.0,0.006587864992827236,1212.11,2036.89,
2023-04-29,takeaway,Spicy Pizza,1,1572.54,0.016583328490851475,452.45,1120.09,
2023-04-30,delivery,Crispy Pasta 12,3,2562.92,0.02609796200419194,985.93,1576.99,
2023-04-30,table,Deluxe Pizza,5,936.15,0.019036584408143733,270.52,665.63,
2023-04-30,delivery,Crispy Drink,2,2908.63,0.0,1559.91,1348.72,
2023-04-30,takeaway,Spicy Sandwich 19,2,2079.6,0.002403755001415301,376.67,1702.93,
2023-05-01,delivery,Crispy Pasta 12,1,1753.58,0.0,384.29,1369.29,
2023-05-01,table,Deluxe Pizza,4,2280.79,0.007083859824618028,670.63,1610.16,
2023-05-01,table,Spicy Chicken 19,1,4191.62,0.17855675706896987,1027.64,3163.98,
2023-05-01,delivery,Herb Drink 9,1,12405.75,0.0,4292.42,8113.33,
2023-05-02,table,Herb Burger,2,803.51,0.017180663360200434,379.87,423.64,
2023-05-02,takeaway,Crispy Dessert 9,4,120.0,0.2474758310328876,46.48,73.52,
2023-05-02,delivery,Spicy Burger 12,2,4233.15,0.24538147893478704,1166.14,3067.01,
2023-05-03,table,Crispy Dessert 9,1,324.64,0.0,124.08,200.56,
2023-05-03,takeaway,Sweet Burger 12,2,1319.81,0.019343011210220435,389.09,930.72,
2023-05-03,takeaway,Spicy Burger,2,1130.2,0.1902202298507506,60.93,1069.27,
2023-05-03,takeaway,Spicy Sandwich 19,1,314.71,0.20075677454963956,107.12,207.59,
2023-05-03,delivery,Spicy Drink,1,396.62,0.01343911463752794,30.9,365.72,
2023-05-03,takeaway,Sweet Chicken 19,3,2011.45,0.01740380543757711,654.92,1356.53,
2023-05-03,delivery,Spicy Drink,5,1456.87,0.2501105071926439,558.82,898.05,
2023-05-03,table,Herb Chicken 12,3,3385.88,0.010613468607992775,475.05,2910.83,
2023-05-04,delivery,Deluxe Pizza,1,2882.72,0.02373028502754959,835.65,2047.07,
2023-05-04,delivery,Herb Dessert 19,3,2793.2,0.0,848.4,1944.8,
2023-05-04,delivery,Veggie Dessert 9,3,1148.63,0.0,306.15,842.48,
2023-05-04,delivery,Veggie Roll,1,1899.2,0.0,538.24,1360.96,
2023-05-05,delivery,Sweet Chicken 19,2,9124.55,0.1896841292916259,2828.17,6296.38,
2023-05-05,takeaway,Veggie Drink 9,1,1599.13,0.028682472895522098,583.64,1015.49,
2023-05-05,table,Deluxe Pizza 22,4,2267.26,0.23659554794904486,385.13,1882.13,
2023-05-05,table,Veggie Burger,5,1065.71,0.24210770348426677,508.91,556.8,
2023-05-05,takeaway,Crispy Drink,2,3144.61,0.23739484936638783,1081.72,2062.89,
2023-05-06,takeaway,Item724,3,250.33,0.00032381281888954996,97.19,153.14,
2023-05-06,table,Crispy Pasta 12,3,346.15,0.012791758176951657,182.46,163.69,
2023-05-07,delivery,Item50,1,8216.15,0.24770440689767492,3432.65,4783.5,
2023-05-07,takeaway,Veggie Roll,4,177.53,0.010860775068423433,38.49,139.04,
2023-05-07,table,Veggie Drink 12,1,1164.89,0.184702820887215,295.05,869.84,
2023-05-07,delivery,Spicy Burger 19,4,271.53,0.007815818943087026,71.62,199.91,
2023-05-07,delivery,Crispy Drink,3,1996.66,0.0,661.82,1334.84,
2023-05-08,table,Crispy Drink,6,908.56,0.26528013779014264,320.91,587.65,
2023-05-08,delivery,Herb Burger,1,4313.36,0.0,1324.97,2988.39,
2023-05-08,delivery,Veggie Roll,3,1731.67,0.4816740629940378,662.91,1068.76,
2023-05-09,table,Veggie Dessert 9,2,363.08,0.2145670869081635,105.69,257.39,
2023-05-09,table,Crispy Burger,2,1051.8,0.2558558704909531,269.26,782.54,
2023-05-09,table,Herb Burger 12,2,3032.06,0.21687251408511962,723.41,2308.65,
2023-05-09,delivery,Crispy Dessert 9,1,1260.65,0.23255927611755847,89.23,1171.42,
2023-05-09,delivery,Crispy Pasta 12,2,1001.0,0.23720145374490423,450.17,550.83,
2023-05-09,delivery,Herb Burger,2,5584.98,0.21150774615934526,2012.44,3572.54,
2023-05-09,delivery,Zesty Burger 22,3,1775.38,0.4960180563287488,702.28,1073.1,
2023-05-09,takeaway,Item50,4,120.0,0.0,52.13,67.87,
2023-05-09,takeaway,Herb Drink 9,2,1059.05,0.17769518460627218,266.84,792.21,
2023-05-10,table,Sweet Burger 12,3,1601.17,0.0,760.71,840.46,
2023-05-10,takeaway,Spicy Dessert 12,1,3862.81,0.0,574.95,3287.86,
2023-05-10,delivery,Veggie Pasta 19,3,1996.85,0.22592270171100814,828.53,1168.32,
2023-05-10,delivery,Herb Drink 9,2,3938.27,0.19281581490981564,1068.03,2870.24,
2023-05-10,table,Deluxe Pizza,1,962.95,0.0,153.46,809.49,
2023-05-10,takeaway,Veggie Drink 19,2,444.86,0.010201457609425622,205.6,239.26,
2023-05-11,takeaway,Deluxe Pizza,4,4945.42,0.019274194529798793,1456.01,3489.41,
2023-05-11,takeaway,Spicy Chicken 19,5,4025.48,0.2470375982290674,849.82,3175.66,
2023-05-11,table,Herb Drink 9,3,3498.85,0.0,1420.18,2078.67,
2023-05-11,delivery,Deluxe Pizza 22,3,2080.12,0.0,359.4,1720.72,
2023-05-11,delivery,Spicy Chicken 19,2,2272.34,0.0004708007961918275,662.07,1610.27,
2023-05-11,takeaway,Zesty Pasta 9,3,1998.43,0.001446899778695394,408.97,1589.46,
2023-05-12,table,Spicy Pizza,3,701.83,0.0,169.41,532.42,
2023-05-12,table,Herb Burger,2,5802.05,0.012991776617113497,3097.53,2704.52,
2023-05-12,takeaway,Veggie Roll,2,2428.38,0.009030258845429214,842.76,1585.62,
2023-05-12,table,Herb Roll,5,1735.83,0.0,527.1,1208.73,
2023-05-12,takeaway,Crispy Pasta 12,1,1960.69,0.0,823.64,1137.05,
2023-05-12,delivery,Deluxe Pizza,2,4378.52,0.007652139748529848,1007.91,3370.61,
2023-05-12,table,Herb Chicken 12,3,789.7,0.0,468.96,320.74,
2023-05-12,delivery,Crispy Drink,1,746.25,0.23420245465877648,105.56,640.69,
2023-05-12,delivery,Deluxe Dessert 19,2,3225.64,0.0008074086656530604,1004.59,2221.05,
2023-05-13,takeaway,Crispy Pasta 12,4,5198.89,0.007280089977455738,1321.22,3877.67,
2023-05-13,takeaway,Deluxe Drink,1,547.46,0.19530562563970155,209.76,337.7,
2023-05-13,table,Veggie Burger,2,1135.11,0.0,196.04,939.07,
2023-05-13,table,Deluxe Dessert 19,2,1303.54,0.002563186058317111,453.27,850.27,
2023-05-13,table,Herb Burger 12,2,3158.36,0.19291864335515913,783.31,2375.05,
2023-05-13,table,Herb Pizza 9,1,8059.27,0.27732379011778346,2438.2,5621.07,
2023-05-14,takeaway,Spicy Dessert 12,3,2146.83,0.23251294912510412,863.81,1283.02,
2023-05-14,delivery,Sweet Chicken,6,2553.47,0.4849574873539912,859.41,1694.06,
2023-05-14,delivery,Herb Burger,1,883.85,0.0069611107290982925,302.27,581.58,
2023-05-14,table,Sweet Pasta 19,2,142.32,0.0053443221921575254,52.4,89.92,
2023-05-15,delivery,Classic Pasta 19,2,640.33,0.0,83.38,556.95,
2023-05-15,table,Veggie Dessert 12,1,2345.2,0.0,996.25,1348.95,
2023-05-15,delivery,Spicy Chicken 19,2,1739.37,0.5,1057.7,681.67,
2023-05-15,takeaway,Deluxe Pizza 19,2,1879.76,0.24048344403888935,660.01,1219.75,
2023-05-16,delivery,Classic Chicken,1,1929.48,0.5,1130.2,799.28,
2023-05-16,table,Veggie Roll,2,2320.71,0.18706540252521978,838.22,1482.49,
2023-05-16,delivery,Veggie Drink 9,1,2465.88,0.005297322693627035,520.92,1944.96,
2023-05-16,table,Herb Burger,1,2065.31,0.005936200316310038,716.38,1348.93,
2023-05-16,table,Veggie Pasta 19,1,2386.39,0.009699783610455578,921.23,1465.16,
2023-05-17,delivery,Spicy Chicken 19,3,2130.16,0.27184161416396796,472.87,1657.29,
2023-05-17,takeaway,Spicy Chicken 19,4,1647.71,0.2478391214596689,445.65,1202.06,
2023-05-17,delivery,Herb Drink 9,5,2265.65,0.012228758436278258,723.46,1542.19,
2023-05-17,delivery,Deluxe Pizza 19,2,536.36,0.0,199.1,337.26,
2023-05-17,delivery,Sweet Pasta 12,3,3091.17,0.029628921011615864,896.56,2194.61,
2023-05-17,table,Crispy Pasta 12,4,3450.03,0.0,568.49,2881.54,
2023-05-17,table,Sweet Chicken 19,3,3448.12,0.0,596.9,2851.22,
2023-05-17,delivery,Zesty Pasta 9,2,4589.33,0.2341735897808611,1061.62,3527.71,
2023-05-18,delivery,Herb Pasta 9,2,2403.01,0.0012777924773395538,852.75,1550.26,
2023-05-18,table,Spicy Dessert 12,3,2419.68,0.0,885.0,1534.68,
2023-05-18,delivery,Herb Sandwich 9,2,3531.8,0.26428688060960515,1327.63,2204.17,
2023-05-18,takeaway,Deluxe Pizza,2,4257.71,0.0,1398.32,2859.39,
2023-05-18,table,Zesty Pasta 9,4,2143.51,0.011671076982859973,478.33,1665.18,
2023-05-18,delivery,Deluxe Pizza,1,1306.74,0.002465628163290772,469.82,836.92,
2023-05-18,table,Veggie Roll,1,1632.3,0.009903276608086509,532.1,1100.2,
2023-05-18,delivery,Crispy Drink,3,3666.17,0.2791479078691788,1061.67,2604.5,
2023-05-18,delivery,Zesty Pizza,4,1716.74,0.007205990654312927,722.1,994.64,
2023-05-18,takeaway,Spicy Chicken 19,1,4400.79,0.007134317869540281,1652.72,2748.07,
2023-05-19,delivery,Deluxe Chicken,2,2458.57,0.25441653228695976,810.54,1648.03,
2023-05-19,delivery,Deluxe Pizza,4,1732.05,0.19942972047070293,109.01,1623.04,
2023-05-19,takeaway,Herb Drink 9,5,2237.96,0.0,939.5,1298.46,
2023-05-19,delivery,Deluxe Pizza 19,1,2469.32,0.022942543113069227,681.62,1787.7,
2023-05-19,table,Deluxe Pizza,2,2619.44,0.0,952.01,1667.43,
2023-05-19,takeaway,Crispy Pasta 12,4,3843.55,0.016516478442332252,1330.94,2512.61,
2023-05-19,delivery,Veggie Dessert 9,3,1146.66,0.029083923124816762,345.11,801.55,
